P_NAME,P_MASS,P_RADIUS,P_GRAVITY,P_DISTANCE,P_FLUX,P_TEMP_EQUIL,P_TYPE_TEMP,P_HABITABLE,P_ESI
K2-31 b,563.82688,11.8826,3.9932161,0.022,875.32268,1385.7566,Hot,0,0.07559579
K2-32 b,,4.96603,,0.08035,,,,0,
K2-32 c,,2.73524,,0.1399,,,,0,
K2-32 d,,3.27332,,0.1862,,,,0,
K2-32 e,,1.0089,,0.04951,,,,0,
K2-33 b,1175.9636,5.0445,46.212305,0.049792605,62.567758,716.527,Hot,0,0.16759765
K2-34 b,,13.95645,,0.0426,1390.7061,1555.7999,Hot,0,0.065236353
K2-35 b,,1.92812,,0.055396,43.090012,650.96746,Hot,0,0.28873254
K2-35 c,,1.32278,,0.03126195,135.80949,866.94455,Hot,0,0.29633581
K2-36 b,3.8997496,1.43488,1.8941116,0.0223,545.4958,1231.2401,Hot,0,0.28425092
K2-36 c,7.7994992,3.19485,0.76412739,0.054,93.027985,791.22193,Hot,0,0.21524648
K2-37 b,,1.61424,,0.0511,212.83194,973.09247,Hot,0,0.28007395
K2-37 c,,2.74645,,0.0654,129.93409,860.15296,Hot,0,0.22961376
K2-37 d,,2.73524,,0.1103,45.680156,662.33363,Hot,0,0.24768313
K2-38 b,19.06968,1.9057,5.2509071,0.064681932,447.98737,1172.0911,Hot,0,0.26234618
K2-38 c,9.9003423,2.42136,1.6886183,0.0964,201.68689,960.09526,Hot,0,0.24074034
K2-39 b,28.60452,6.2776,0.72585084,0.047156075,2017.2581,1707.4,Hot,0,0.12709936
K2-4 b,,2.09627,,0.0782496,12.470065,478.17791,Hot,0,0.3479071
K2-42 b,,2.15232,,0.0617,43.652798,654.8592,Hot,0,0.27679519
K2-43 b,,4.50642,,0.03719204,41.093437,645.04205,Hot,0,0.18983667
K2-43 c,,2.42136,,0.027432752,75.532477,751.06641,Hot,0,0.25133268
K2-44 b,,2.72403,,0.0651,644.73099,1283.7769,Hot,0,0.2227821
K2-45 b,,6.71479,,0.0224,102.47636,810.58924,Hot,0,0.13096625
K2-46 b,,2.05143,,0.13821,119.5573,842.43991,Hot,0,0.26317433
K2-47 b,,1.89449,,0.1779,10.668537,460.43797,Hot,0,0.37466933
K2-48 b,,2.242,,0.1344,15.22529,503.25292,Hot,0,0.32345416
K2-49 b,,1.92812,,0.0309,57.732802,702.26426,Hot,0,0.2811387
K2-5 b,,1.9057,,0.0532,24.534957,567.01067,Hot,0,0.31201669
K2-5 c,,2.26442,,0.0818,10.37772,457.26757,Hot,0,0.35604252
K2-50 b,,1.59182,,0.0705,,,,0,
K2-52 b,,18.00326,,0.054,3844.895,2006.1621,Hot,0,0.051436225
K2-53 b,,2.60072,,0.098,46.961289,666.92948,Hot,0,0.25301677
K2-54 b,,1.15463,,0.0671,5.9790287,398.38463,Hot,0,0.49298485
K2-55 b,,3.82261,,0.03486,115.37075,834.96609,Hot,0,0.19114801
K2-57 b,,2.09627,,0.0746,23.920879,563.42899,Hot,0,0.30311686
K2-58 b,,2.67919,,0.0692,118.80247,841.10706,Hot,0,0.23345149
K2-58 c,,1.62545,,0.035,464.41001,1182.6883,Hot,0,0.27606098
K2-58 d,,1.71513,,0.1517,24.721026,568.08266,Hot,0,0.32180235
K2-59 b,,2.41015,,0.1354,17.005197,517.357,Hot,0,0.30675562
K2-59 c,,2.29805,,0.0905,38.064651,632.81297,Hot,0,0.27366234
K2-6 b,,2.49983,,0.1898,26.844923,579.9098,Hot,0,0.27710446
K2-60 b,135.39473,7.65643,2.3096657,0.045,507.8675,1209.435,Hot,0,0.11021041
K2-61 b,,2.47741,,0.0392,1691.3179,1633.8088,Hot,0,0.23249001
K2-62 b,,2.14111,,0.0636,66.942114,728.73523,Hot,0,0.26720844
K2-62 c,,2.14111,,0.1148,20.546123,542.40961,Hot,0,0.30900718
K2-63 b,,3.21727,,0.1627,189.01663,944.64779,Hot,0,0.20769859
K2-63 c,,3.90108,,0.189,140.07206,876.46138,Hot,0,0.18691211
K2-64 b,,2.07385,,0.0619,99.216827,804.06516,Hot,0,0.26429275
K2-65 b,,1.58061,,0.1014,45.406937,661.34102,Hot,0,0.30491599
K2-66 b,21.300833,2.48862,3.439374,0.05983,838.41633,1370.9128,Hot,0,0.23275831
K2-68 b,,1.58061,,0.0708,41.932513,648.30987,Hot,0,0.3073165
K2-69 b,,2.32047,,0.0591,17.866674,523.78836,Hot,0,0.30812959
K2-7 b,,2.66798,,0.1814,27.85235,585.27553,Hot,0,0.26755298
K2-70 b,,2.89218,,0.1112,62.604901,716.63331,Hot,0,0.23369671
K2-71 b,,2.15232,,0.0559,13.653554,489.72958,Hot,0,0.33694595
K2-72 b,,1.07616,,0.040242,7.8242036,425.12297,Hot,0,0.45254367
K2-72 c,,1.15463,,0.0784719,2.0576472,304.43688,Hot,0,0.75020127
K2-72 d,,1.0089,,0.0503025,5.0074903,380.24154,Hot,0,0.52829121
K2-72 e,,1.28915,,0.1066413,1.1141621,261.15096,Warm,1,0.90286374
K2-73 b,,2.45499,,0.07619,213.29371,973.61985,Hot,0,0.23882684
K2-74 b,,2.30926,,0.1402,59.038494,706.20165,Hot,0,0.26141588
K2-75 b,,2.66798,,0.081,429.26409,1159.6476,Hot,0,0.22620607
K2-75 c,,2.76887,,0.1429,137.92092,873.07679,Hot,0,0.22808969
K2-77 b,603.87321,2.29805,114.34754,0.074583647,58.455211,701.84517,Hot,0,0.26217887
K2-79 b,,3.68809,,0.0987,185.83216,940.64365,Hot,0,0.19145883
K2-8 b,,3.57599,,0.0856,37.663476,631.13899,Hot,0,0.22021925
K2-8 c,,2.41015,,0.0532,97.508992,800.58247,Hot,0,0.24806854
K2-80 b,,2.00659,,0.135,32.611781,608.81948,Hot,0,0.2940885
K2-80 c,,1.46851,,0.0596,167.32065,916.28862,Hot,0,0.28852302
K2-80 d,,2.55588,,0.17777092,18.807048,530.54847,Hot,0,0.29299979
K2-81 b,,1.97296,,0.0591062,48.848588,673.0763,Hot,0,0.28289742
K2-83 b,,1.24431,,0.03014,40.663781,643.34933,Hot,0,0.32245015
K2-83 c,,1.47972,,0.07131,7.2642935,418.25704,Hot,0,0.44683538
K2-84 b,,2.41015,,0.0665,178.82155,931.64375,Hot,0,0.24208362
K2-84 c,,2.02901,,0.1768,25.298725,571.37281,Hot,0,0.30390614
K2-85 b,,1.0089,,0.01263,484.75237,1195.432,Hot,0,0.29579765
K2-86 b,,1.96175,,0.077,78.829815,759.13241,Hot,0,0.27337547
K2-87 b,,7.60038,,0.094,216.79726,977.59362,Hot,0,0.11379987
K2-88 b,,1.2331,,0.0345,7.9641126,427.9857,Hot,0,0.44572067
K2-89 b,,0.61655,,0.01462,79.665455,761.13627,Hot,0,0.29031969
K2-9 b,,2.25321,,0.091,1.3731818,275.78899,Warm,2,0.7057859
K2-90 b,,2.60072,,0.096,15.107478,502.27655,Hot,0,0.30548041
K2-90 c,,1.30036,,0.03563175,115.76636,829.95598,Hot,0,0.29889885
K2-91 b,,1.09858,,0.0164,44.948044,659.66373,Hot,0,0.3228566
K2-95 b,,3.87866,,0.0696,5.1701506,384.16758,Hot,0,0.36559252
K2-97 b,,10.61587,,0.086,1198.3131,1498.9512,Hot,0,0.082951377
K2-98 b,,5.20144,,0.0974,337.81094,1092.2281,Hot,0,0.14934517
K2-99 b,,11.72566,,0.1597,363.00598,1112.0475,Hot,0,0.078203956
KELT-1 b,8654.4565,12.4431,55.896243,0.024661208,5668.745,2210.5924,Hot,0,0.071593243
KELT-10 b,215.80521,15.68279,0.87743565,0.0525,595.69591,1258.6387,Hot,0,0.059810731
KELT-11 b,54.348589,15.1335,0.23730643,0.062312867,1393.6443,1556.6209,Hot,0,0.060699717
KELT-12 b,301.9366,19.9538,0.75834099,0.06708,1738.4458,1645.0731,Hot,0,0.047131737
KELT-14 b,408.09116,19.53903,1.0689347,0.03005,2453.9798,1793.1336,Hot,0,0.047870255
KELT-15 b,416.35468,19.5054,1.0943437,0.055511047,1196.3085,1498.3239,Hot,0,0.048394917
KELT-16 b,874.02701,15.86215,3.4737675,0.02044,5998.3128,2242.0856,Hot,0,0.057613749
KELT-17 b,416.35468,17.09525,1.4246643,0.04881,3160.796,1910.2668,Hot,0,0.053982347
KELT-18 b,375.03704,17.5997,1.2107755,0.0455,3124.8986,1904.8198,Hot,0,0.052575626
KELT-19 A b,1293.56,21.4111,2.8216855,0.0637,2339.683,1771.8794,Hot,0,0.044025935
KELT-2 A b,540.3076,15.1335,2.3591867,0.058011114,1589.1767,1608.5626,Hot,0,0.060605982
KELT-20 b,1074.8943,19.51661,2.8219999,0.0542,4291.4614,2062.0359,Hot,0,0.047737682
KELT-21 b,1242.7075,17.77906,3.931437,0.05224,2942.8435,1876.4487,Hot,0,0.052112608
KELT-23 A b,298.12267,14.83083,1.3553894,0.03302,995.05731,1430.8923,Hot,0,0.062109458
KELT-3 b,616.58633,17.4876,2.0161993,0.047519009,1810.9921,1661.9733,Hot,0,0.053127397
KELT-4 A b,286.68086,19.04579,0.79031588,0.04317,1825.6251,1665.3204,Hot,0,0.049152345
KELT-6 b,165.27056,14.573,0.77821137,0.088936133,505.42359,1196.8358,Hot,0,0.064116514
KELT-6 c,1179.1419,,,2.4426995,0.66568326,228.19284,Warm,0,0.37754934
KELT-7 b,441.78092,17.936,1.3732695,0.046198476,2885.5719,1867.2518,Hot,0,0.051703581
KELT-8 b,209.76648,18.1602,0.63605524,0.040001638,1311.4766,1532.6912,Hot,0,0.051558036
KELT-9 b,915.34465,21.19811,2.0369969,0.03462,44539.192,3701.0972,Hot,0,0.044010403
KIC 10001893 b,,,,,,,,0,
KIC 10001893 c,,,,,,,,0,
KIC 10001893 d,,,,,,,,0,
KIC 10525077 b,,5.50411,,1.7671908,0.40282731,202.96663,Warm,0,0.42520741
KIC 3558849 b,,6.90536,,2.3413785,0.24240188,178.76352,Cold,0,0.3181432
KIC 5437945 b,,6.40091,,1.1590966,1.6567226,289.03961,Warm,0,0.45517974
KIC 5951458 b,,6.60269,,2.3387808,0.58041554,222.37178,Warm,0,0.44612347
KIC 7917485 b,3750.3704,,,2.0730838,2.3979569,315.68607,Hot,0,0.33213916
KIC 8540376 b,,4.10286,,0.19901946,63.08548,718.00466,Hot,0,0.19120528
KIC 8540376 c,,2.39894,,0.35318256,20.031894,538.98343,Hot,0,0.29705812
KIC 9663113 b,,4.5961,,1.3398113,0.71647172,234.39302,Warm,0,0.53083582
KMT-2016-BLG-1107L b,1043.4293,,,0.342,,,,0,
KMT-2016-BLG-1397L b,2224.796,,,5.1,,,,0,
KMT-2016-BLG-1820L b,1452.474,,,1.08,,,,0,
KMT-2016-BLG-2142L b,4923.1558,,,0.83,,,,0,
KMT-2017-BLG-0165L b,34.00124,,,3.45,,,,0,
KMT-2017-BLG-1038L b,635.65601,,,1.8,,,,0,
KMT-2017-BLG-1146L b,225.65788,,,1.6,,,,0,
KOI-12 b,1690.845,17.2634,5.6735008,0.20549679,321.17249,947.34952,Hot,0,0.056443526
KOI-1257 b,460.8506,10.5374,4.1504313,0.49583294,11.451855,399.82197,Hot,0,0.16695966
KOI-13 b,2949.4439,16.94952,10.266569,0.036410007,7007.96,2331.0027,Hot,0,0.054220598
KOI-142 b,8.5813561,3.77777,0.60129126,0.095352357,68.690362,733.01656,Hot,0,0.19954808
KOI-142 c,198.96033,,,0.15549587,25.831316,574.01501,Hot,0,0.10322627
KOI-1599.01,4.5989712,1.9057,1.2663438,0.14729443,,,,0,
KOI-1599.02,9.000889,1.9057,2.4784282,0.1123003,,,,0,
KOI-217 b,,12.4431,,0.0477,275.33092,1037.788,Hot,0,0.075294486
Kepler-90 b,,1.31157,,0.074,321.96007,1079.1838,Hot,0,0.29083836
Kepler-90 c,,1.18826,,0.089,222.57964,984.04797,Hot,0,0.29658307
Kepler-90 d,,2.86976,,0.32,17.217318,518.96287,Hot,0,0.28378187
Kepler-90 e,,2.65677,,0.42,9.9946335,452.98793,Hot,0,0.33873304
Kepler-90 f,,2.88097,,0.48,7.6521413,423.73141,Hot,0,0.3573414
Kepler-90 g,,8.10483,,0.71,3.4974278,348.40317,Hot,0,0.32276871
Kepler-90 h,,11.29968,,1.01,1.7283142,292.1128,Warm,0,0.37851411
KOI-3680 b,613.40805,11.0979,4.9804416,0.59968627,3.8524921,338.90719,Hot,0,0.27810987
KOI-55 b,0.4449592,0.76228,0.76575729,0.006,588634.37,7056.7757,Hot,0,0.28649127
KOI-55 c,0.66743881,0.86317,0.89581592,0.0076,366877.38,6270.1097,Hot,0,0.29099281
KOI-94 b,10.488324,1.71513,3.5654308,0.052789688,1191.6149,1478.9376,Hot,0,0.26992414
KOI-94 c,15.573572,4.31585,0.83609486,0.11066518,326.33788,1042.7378,Hot,0,0.17027042
KOI-94 d,106.15455,11.26605,0.83636389,0.16844075,106.63819,818.62248,Hot,0,0.087951165
KOI-94 e,34.96108,6.55785,0.81294635,0.30465498,32.591956,608.68573,Hot,0,0.15583052
KPS-1 b,346.43252,11.5463,2.5985614,0.0269,729.70643,1324.134,Hot,0,0.077740387
Kapteyn c,6.9922161,,,0.31922595,0.12713917,150.594,Cold,0,0.37188858
Kepler-10 b,4.608506,1.47972,2.1047527,0.0172,3411.5453,1947.0751,Hot,0,0.28018964
Kepler-10 c,17.162712,2.3541,3.0969636,0.24092715,17.387476,520.24037,Hot,0,0.30816291
Kepler-100 b,7.3100441,1.32278,4.1777722,0.072667402,433.67625,1162.6161,Hot,0,0.28932091
Kepler-100 c,7.0494251,2.19716,1.4602605,0.1099386,189.47175,945.21591,Hot,0,0.25189618
Kepler-100 d,3.0002963,1.61424,1.1514045,0.21615833,49.011832,674.09351,Hot,0,0.3011352
Kepler-1000 b,,4.76425,,0.53257833,12.488843,478.93377,Hot,0,0.24108765
Kepler-1001 b,,3.15001,,0.11132296,50.896779,680.48332,Hot,0,0.22772765
Kepler-1002 b,,1.71513,,0.055596956,1018.1007,1439.1054,Hot,0,0.27011936
Kepler-1003 b,,1.78239,,0.047188042,767.1441,1340.8005,Hot,0,0.26724179
Kepler-1004 b,,6.2776,,0.061490202,1664.1815,1627.2155,Hot,0,0.1272196
Kepler-1005 b,,1.50214,,0.06813392,242.37397,1005.2322,Hot,0,0.28449108
Kepler-1006 b,,1.53577,,0.13165103,22.811845,556.78178,Hot,0,0.33527739
Kepler-1007 b,,1.43488,,0.052777619,69.77504,736.32566,Hot,0,0.30136529
Kepler-1008 b,,1.27794,,0.097919414,37.445616,630.22432,Hot,0,0.3241485
Kepler-1009 b,,2.17474,,0.082882055,11.144071,465.4852,Hot,0,0.35398768
Kepler-101 b,50.85248,5.7171,1.5558243,0.047575285,1004.6297,1432.3272,Hot,0,0.13710232
Kepler-101 c,3.17828,1.25552,2.0162523,0.0684,480.66056,1192.9014,Hot,0,0.29128763
Kepler-1010 b,,2.32047,,0.19630877,11.903277,473.21831,Hot,0,0.33963195
Kepler-1011 b,,2.86976,,0.060878523,161.07955,907.62199,Hot,0,0.22252709
Kepler-1012 b,,1.28915,,0.059994552,196.425,953.77097,Hot,0,0.29438085
Kepler-1013 b,,2.15232,,0.12955277,18.571475,528.87923,Hot,0,0.31454834
Kepler-1014 b,,2.38773,,0.12187223,35.87138,623.4935,Hot,0,0.27121431
Kepler-1015 b,,3.55357,,0.14193006,305.91098,1065.476,Hot,0,0.19331288
Kepler-1016 b,,2.17474,,0.030484705,1106.917,1469.5138,Hot,0,0.24723412
Kepler-1016 c,,3.67688,,0.43582793,5.4156293,388.64863,Hot,0,0.36702896
Kepler-1017 b,,1.99538,,0.071436976,119.22925,841.86143,Hot,0,0.26602671
Kepler-1018 b,,2.5783,,0.25424495,9.951215,452.49516,Hot,0,0.34324882
Kepler-1019 b,,1.4573,,0.021857847,325.09807,1081.8038,Hot,0,0.28501608
Kepler-102 b,4.3002129,0.47082,19.399036,0.055353095,98.085349,801.76288,Hot,0,0.26193364
Kepler-102 c,3.0002963,0.58292,8.8297059,0.067195829,66.558469,727.68888,Hot,0,0.28898166
Kepler-102 d,3.813936,1.17705,2.7528565,0.086408821,40.250549,641.7086,Hot,0,0.32472371
Kepler-102 e,8.8991841,2.21958,1.8063778,0.11651339,22.137895,552.62304,Hot,0,0.30068421
Kepler-102 f,5.1996661,0.88559,6.6299469,0.16598574,10.908032,463.00056,Hot,0,0.41009224
Kepler-1020 b,,2.27563,,0.39410364,2.7558637,328.25348,Hot,0,0.56976073
Kepler-1021 b,,2.33168,,0.10657423,50.757514,680.01735,Hot,0,0.26380316
Kepler-1022 b,,2.36531,,0.086308036,21.711562,549.943,Hot,0,0.29422867
Kepler-1023 b,,2.63435,,0.29962566,7.2022017,417.36039,Hot,0,0.37790341
Kepler-1024 b,,3.91229,,0.29912588,4.2622211,366.06137,Hot,0,0.39345379
Kepler-1025 b,,1.98417,,0.22488943,31.095056,601.61374,Hot,0,0.29714179
Kepler-1026 b,,2.20837,,0.19908457,7.6217506,423.31006,Hot,0,0.39513706
Kepler-1027 b,,0.88559,,0.029166167,618.40846,1270.4681,Hot,0,0.29387176
Kepler-1028 b,,1.33399,,0.034933261,516.6953,1214.6567,Hot,0,0.28839426
Kepler-1029 b,,1.25552,,0.049307322,139.86827,876.14242,Hot,0,0.2983448
Kepler-103 b,9.8526681,3.37421,0.86538554,0.12767473,133.02762,865.2276,Hot,0,0.20470688
Kepler-103 c,36.232392,5.14539,1.3685492,0.64102552,5.2771697,386.14034,Hot,0,0.32202247
Kepler-1030 b,,2.47741,,0.13082387,18.642553,529.38454,Hot,0,0.29742148
Kepler-1031 b,,0.87438,,0.023069066,2757.0941,1846.111,Hot,0,0.29181859
Kepler-1032 b,,1.87207,,0.039671696,133.82415,866.51989,Hot,0,0.271046
Kepler-1033 b,,2.51104,,0.073833523,131.70121,863.06271,Hot,0,0.23996678
Kepler-1034 b,,2.26442,,0.097043496,44.45093,657.83219,Hot,0,0.27063154
Kepler-1035 b,,1.16584,,0.037815201,650.27009,1286.5254,Hot,0,0.29298846
Kepler-1036 b,,3.01549,,0.47541566,2.9428246,333.68448,Hot,0,0.50263972
Kepler-1037 b,,1.27794,,0.019084659,1016.4641,1438.5267,Hot,0,0.28902889
Kepler-1038 b,,3.53115,,0.52370851,1.8230697,296.03682,Hot,0,0.55443948
Kepler-1039 b,,1.4573,,0.017293801,922.75628,1404.1602,Hot,0,0.28225799
Kepler-104 b,,3.10517,,0.094,196.58443,953.96445,Hot,0,0.21170074
Kepler-104 c,,3.12759,,0.153,74.203085,747.73963,Hot,0,0.22115067
Kepler-104 d,,3.57599,,0.257,26.29896,576.93854,Hot,0,0.2332736
Kepler-1040 b,,2.08506,,0.66715047,1.9500842,301.0636,Hot,0,0.6627899
Kepler-1041 b,,2.93702,,0.1694667,45.822397,662.84863,Hot,0,0.23892811
Kepler-1042 b,,2.18595,,0.083239124,36.031621,624.18864,Hot,0,0.28115842
Kepler-1043 b,,2.54467,,0.21699655,15.473659,505.29286,Hot,0,0.30652136
Kepler-1044 b,,2.66798,,0.07187062,274.21325,1036.7332,Hot,0,0.22788999
Kepler-1045 b,,2.6904,,0.16501609,17.470083,520.85717,Hot,0,0.29113766
Kepler-1046 b,,1.71513,,0.11719998,86.244574,776.38629,Hot,0,0.28444075
Kepler-1047 b,,2.08506,,0.29449873,14.459661,496.80326,Hot,0,0.3360341
Kepler-1047 c,,0.98648,,0.043492894,662.96157,1292.7573,Hot,0,0.29500677
Kepler-1048 b,,1.61424,,0.0645619,49.285308,675.03187,Hot,0,0.30098582
Kepler-1049 b,,0.95285,,0.034464424,40.372646,642.1947,Hot,0,0.32685903
Kepler-105 b,,4.80909,,0.0732897,212.79639,929.38924,Hot,0,0.15995944
Kepler-105 c,4.5989712,1.31157,2.6734849,0.071477931,160.14183,906.29818,Hot,0,0.29519551
Kepler-1050 b,,1.60303,,0.12452766,96.252438,797.99073,Hot,0,0.28832545
Kepler-1050 c,,1.47972,,0.15389703,63.020656,717.82014,Hot,0,0.30145802
Kepler-1051 b,,3.39663,,0.19327709,142.50339,880.24022,Hot,0,0.20330025
Kepler-1052 b,,2.92581,,0.21084127,25.699403,573.62183,Hot,0,0.25958276
Kepler-1053 b,,0.97527,,0.031850809,176.91114,929.14545,Hot,0,0.30078617
Kepler-1054 b,,2.63435,,0.055341334,780.70262,1346.6859,Hot,0,0.22633492
Kepler-1055 b,,1.2331,,0.033815146,742.70577,1329.9922,Hot,0,0.29094261
Kepler-1056 b,,3.01549,,0.18510768,53.063242,687.61185,Hot,0,0.23210887
Kepler-1057 b,,3.363,,0.11673722,102.20975,810.0615,Hot,0,0.20786687
Kepler-1058 b,,2.72403,,0.40682635,1.1987746,266.58106,Warm,0,0.66646373
Kepler-1059 b,,1.72634,,0.043017425,145.40355,884.68499,Hot,0,0.27755893
Kepler-106 b,5.3013711,0.81833,7.9164643,0.065784721,263.6955,1026.6457,Hot,0,0.29468892
Kepler-106 c,10.488324,2.49983,1.6783601,0.11132171,92.085886,789.21109,Hot,0,0.24463909
Kepler-106 d,8.1014358,0.95285,8.9230415,0.16270895,43.105226,652.79586,Hot,0,0.32474191
Kepler-106 e,11.12398,2.55588,1.7028613,0.24328742,19.280287,533.85496,Hot,0,0.29150132
Kepler-1060 b,,2.37652,,0.25353249,15.427835,504.91835,Hot,0,0.31533557
Kepler-1061 b,,1.98417,,0.0396016,886.18972,1390.0377,Hot,0,0.25694468
Kepler-1062 b,,1.75997,,0.07864061,31.702171,604.52903,Hot,0,0.30817477
Kepler-1063 b,,1.49093,,0.11741249,105.50601,816.51507,Hot,0,0.29231387
Kepler-1064 b,,1.54698,,0.12032437,27.23179,581.9879,Hot,0,0.32566529
Kepler-1065 b,,3.73293,,0.045099134,384.14379,1127.8942,Hot,0,0.18665346
Kepler-1065 c,,1.60303,,0.034073908,672.95547,1297.602,Hot,0,0.27621061
Kepler-1066 b,,2.36531,,0.030143269,1043.8861,1448.1321,Hot,0,0.23817034
Kepler-1067 b,,0.79591,,0.016048576,2942.051,1876.3224,Hot,0,0.2888194
Kepler-1068 b,,3.63204,,0.12940244,62.023258,714.96298,Hot,0,0.20614302
Kepler-1069 b,,1.60303,,0.16179862,35.235675,620.71259,Hot,0,0.3121314
Kepler-107 b,3.5088212,1.53577,1.4876778,0.04544,1071.4179,1457.5875,Hot,0,0.27857264
Kepler-107 c,9.3886392,1.59182,3.7052263,0.06064,601.6129,1261.7526,Hot,0,0.27698097
Kepler-107 d,3.8012229,0.86317,5.1018849,0.08377,315.25247,1073.5185,Hot,0,0.29544866
Kepler-107 e,8.6004258,2.90339,1.0202561,0.12639,138.48735,873.97183,Hot,0,0.22240528
Kepler-1070 b,,1.72634,,0.070529925,482.24139,1193.881,Hot,0,0.27105658
Kepler-1071 b,,2.37652,,0.062661477,110.73239,826.44429,Hot,0,0.24809616
Kepler-1072 b,,1.58061,,0.028075717,2924.5654,1873.5282,Hot,0,0.2756888
Kepler-1073 b,,2.29805,,0.082632751,147.67209,888.11564,Hot,0,0.24894004
Kepler-1073 c,,1.63666,,0.049516047,411.25474,1147.2885,Hot,0,0.27590543
Kepler-1074 b,,1.25552,,0.054161865,25.454201,572.24865,Hot,0,0.34146192
Kepler-1075 b,,1.42367,,0.021355539,140.73337,877.49405,Hot,0,0.29199791
Kepler-1076 b,,0.79591,,0.060697929,74.783642,749.19792,Hot,0,0.3068806
Kepler-1077 b,,2.76887,,0.20813133,24.621338,567.50909,Hot,0,0.2684774
Kepler-1078 b,,1.9057,,0.039933014,471.70532,1187.3058,Hot,0,0.26219536
Kepler-1079 b,,1.62545,,0.11237926,144.23837,882.9073,Hot,0,0.28257397
Kepler-108 b,,8.65412,,0.292,59.186416,706.64359,Hot,0,0.11590989
Kepler-108 c,,8.1833,,0.721,9.7077195,449.70137,Hot,0,0.20213327
Kepler-1080 b,,3.28453,,0.36637368,11.302509,467.13093,Hot,0,0.29800342
Kepler-1081 b,,1.0089,,0.046113783,242.64791,1005.5161,Hot,0,0.29869057
Kepler-1082 b,,1.121,,0.02638789,2058.0501,1715.9669,Hot,0,0.29242922
Kepler-1083 b,,3.363,,0.18922992,9.6407754,448.92408,Hot,0,0.30980241
Kepler-1084 b,,1.10979,,0.032826331,1902.3108,1682.5395,Hot,0,0.29267848
Kepler-1085 b,,7.21924,,0.73678094,2.7798834,328.96641,Hot,0,0.36981029
Kepler-1086 b,,2.44378,,0.12276416,9.2723615,444.5724,Hot,0,0.35801982
Kepler-1086 c,,2.93702,,0.51525225,0.52637318,217.0043,Warm,0,0.58869181
Kepler-1087 b,,0.60534,,0.015127739,3375.4583,1941.9055,Hot,0,0.27224526
Kepler-1088 b,,1.42367,,0.16295578,50.158928,678.00355,Hot,0,0.30938527
Kepler-1089 b,,1.82723,,0.046816164,19.471679,535.17493,Hot,0,0.32926767
Kepler-109 b,7.3005092,2.36531,1.3048994,0.068914429,412.54172,1148.185,Hot,0,0.24008415
Kepler-109 c,21.799823,2.52225,3.4267048,0.15195714,84.848857,773.22593,Hot,0,0.24477496
Kepler-1090 b,,2.25321,,0.63354689,1.2031835,266.82583,Warm,2,0.71990942
Kepler-1091 b,,1.4573,,0.024972716,1786.2898,1656.2767,Hot,0,0.28153084
Kepler-1092 b,,2.07385,,0.29421303,12.222164,476.35632,Hot,0,0.35099958
Kepler-1093 b,,1.95054,,0.17462878,61.155223,712.44821,Hot,0,0.27872817
Kepler-1093 c,,1.96175,,0.40844724,11.178751,465.84692,Hot,0,0.36597602
Kepler-1094 b,,3.18364,,0.37346104,13.125086,484.9204,Hot,0,0.28961516
Kepler-1095 b,,1.21068,,0.05045536,305.28218,1064.9281,Hot,0,0.29428581
Kepler-1096 b,,1.24431,,0.03458158,102.22949,810.10061,Hot,0,0.30233365
Kepler-1097 b,,3.26211,,0.60047682,1.1434959,263.45325,Warm,0,0.62173029
Kepler-1098 b,,1.30036,,0.036332377,749.6963,1333.1108,Hot,0,0.28875903
Kepler-1099 b,,2.82492,,0.032888946,961.49605,1418.6713,Hot,0,0.21786016
Kepler-11 b,1.906968,1.80481,0.58543735,0.091092138,125.15379,851.80635,Hot,0,0.27512826
Kepler-11 c,2.860452,2.86976,0.34733097,0.10703617,90.461942,785.60874,Hot,0,0.22857296
Kepler-11 d,7.3100441,3.11638,0.75269525,0.15500124,43.094982,652.75511,Hot,0,0.23329277
Kepler-11 e,7.9457001,4.19254,0.4520409,0.19501404,27.230065,581.96293,Hot,0,0.21217238
Kepler-11 f,1.906968,2.48862,0.30791173,0.25002113,16.566978,513.97495,Hot,0,0.30453575
Kepler-11 g,25.108412,3.32937,2.2651404,0.4712425,4.8223242,375.9319,Hot,0,0.39980375
Kepler-110 b,,1.82723,,0.107,130.58756,861.2324,Hot,0,0.2735552
Kepler-110 c,,2.20837,,0.198,38.136338,633.1107,Hot,0,0.2781083
Kepler-1100 b,,1.74876,,0.072036329,472.15122,1187.5863,Hot,0,0.27001192
Kepler-1101 b,,2.4662,,0.35974907,5.69458,393.55944,Hot,0,0.42091403
Kepler-1102 b,,2.65677,,0.26658726,11.958152,473.76277,Hot,0,0.32161682
Kepler-1103 b,,2.27563,,0.14823218,74.274356,747.91911,Hot,0,0.25864212
Kepler-1104 b,,1.2331,,0.062751109,767.02975,1340.7505,Hot,0,0.29088272
Kepler-1105 b,,2.00659,,0.047023341,63.995479,720.58005,Hot,0,0.27491673
Kepler-1106 b,,1.64787,,0.023542937,3071.83,1896.6806,Hot,0,0.27248197
Kepler-1107 b,,1.3452,,0.012807154,2828.7474,1857.9903,Hot,0,0.28576857
Kepler-1108 b,,1.4573,,0.051182932,206.11095,965.31749,Hot,0,0.28746489
Kepler-1109 b,,2.18595,,0.22338683,24.329377,565.81917,Hot,0,0.29754693
Kepler-111 b,,1.58061,,0.046,715.05698,1317.4377,Hot,0,0.27714391
